rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,h_X_1_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
copula,0.798911880079162,0.740511684054011,0.797868588857613,0.779097384330262,0.114530678209317,0.419846156407968,0.317958530446399,0.284111788354561,0.277583258067357,0.29609396192796,0.256661558835745,0.276779592943687,0.289476486138839,0.230064759378933,0.227363489213814,0.250294011681812,,,,,,,,12.9359999999997,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1236,qf7aC,2019-01-18T17:34:36.624632Z
empirical_sigma.01,0.818959931303782,0.813073830144251,0.831033896257149,0.821022552568394,0.55162048383101,0.0706118562875476,0.0686420994014773,0.230291479840012,0.283290443078655,0.241930597413386,0.246524595539606,0.257248545343882,0.435794227765236,0.430552282213926,0.23596746112694,0.37820674269417,0.1,0.1,0.1,0.1,0.1,0.1,,5.05000000000018,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1236,c2RRg,2019-01-18T17:33:46.284273Z
empirical_AIC_each_k,0.738082107523014,0.608893466966152,0.70279865771733,0.683258077402166,0.867389131221573,0.132142450691285,0.127223243044482,0.375584941652447,0.409847589787083,0.506192563952792,0.433622123473762,0.449887425737879,0.571543917399861,0.670193048135547,0.635671335186469,0.626381614744589,0.0109671348213053,0.0109671348213053,0.0109671348213053,0.0542575262919568,0.0542575262919568,0.0542575262919568,,3072.277,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1236,c2RRg,2019-01-18T17:33:46.284273Z
empirical_AIC_full,0.750113565352911,0.602701339543881,0.681131156209907,0.6779820203689,0.625637599969413,0.139177746309272,0.141715259574045,0.302176868617577,0.391020834781633,0.514206771314372,0.465235399315174,0.456821001803726,0.549601827661721,0.677905054876408,0.672931640342354,0.636147337671721,0.0156875795865468,0.0124833214900896,0.00848074488462689,0.056740178711028,0.0471966849054645,0.0638727995530519,,3322.651,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1236,c2RRg,2019-01-18T17:33:46.284273Z
empirical_independence,0,0,0,0,1.76997723364115,0.366517355092656,0.525503463786197,0.887332684173335,1.56479416473273,1.29425750070246,1.45901805201587,1.43935657248369,1.52900056555843,1.0339078723958,1.14787544885161,1.25567033696807,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.16599999999926,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1236,c2RRg,2019-01-18T17:33:46.284273Z
Gaussian,0.872055040766275,0.863653901096016,0.929161746755441,0.888290229539244,0.301861268254863,0.0514336612055139,0.0285744341996687,0.127289787886682,0.2002075256159,0.176466961198001,0.103354290257084,0.160009592356995,0.159678769622904,0.101392521258972,0.0848248369477504,0.126226183652791,,,,,,,,4.58500000000095,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1236,c2RRg,2019-01-18T17:33:46.284273Z
copula,0.853578608739472,0.836108824060459,0.863931141857806,0.851206191552579,0.416514358987925,0.0479446263570362,0.0753154727644801,0.179924819369814,0.229119338636522,0.212117383758698,0.198526920346647,0.213254547580622,0.257371952101441,0.263758367826585,0.17041611967114,0.233965262971973,,,,,,,,10.878999999999,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1236,c2RRg,2019-01-18T17:33:46.284273Z
empirical_sigma.01,0.810385351003311,0.736903690366748,0.673095166610905,0.740128069326988,0.120597388455885,0.105823375453598,0.421521066797587,0.21598061023569,0.130782531917501,0.172102169539027,0.190978763307868,0.164621154921466,0.198894415801351,0.304551366024643,0.250334816986058,0.255327191786736,0.1,0.1,0.1,0.1,0.1,0.1,,6.08599999999933,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,om8lQ,2019-01-18T18:51:17.487881Z
empirical_AIC_each_k,0.762482169622152,0.673662008952303,0.620682764711323,0.68560898109526,0.227083331993506,0.128575499282032,0.483066009087015,0.279574946787518,0.163822697226884,0.213471167043758,0.221598242356265,0.199630702208969,0.254601303828602,0.385953062201529,0.28820577023301,0.314548069435015,0.0712149043708096,0.0712149043708096,0.0712149043708096,0.0797369219353133,0.0797369219353133,0.0797369219353133,,2030.001,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,om8lQ,2019-01-18T18:51:17.487881Z
empirical_AIC_full,0.764519649258093,0.693715166208791,0.603387607699672,0.687207474388852,0.119320049376606,0.122632035306655,0.229732834430266,0.157228306371176,0.162417390480129,0.200353568112934,0.231702123853083,0.198157694148716,0.248752873113237,0.352207683500511,0.294433986286926,0.301778917641823,0.0953573965202039,0.157722526637551,0.0259559275881036,0.0807166198728033,0.0777945474978281,0.082077011119798,,2481.256,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,om8lQ,2019-01-18T18:51:17.487881Z
empirical_independence,0,0,0,0,0.627715240746559,0.45777408786048,1.21061455762151,0.765367962076183,0.689727996278308,0.654141328621949,0.584202935539218,0.642690753479825,1.01960261550914,0.813733541801018,0.549555728748327,0.815709076532631,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.8169999999991,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,om8lQ,2019-01-18T18:51:17.487881Z
Gaussian,0.530007908049692,0.535471102051131,0.46369737211165,0.509725460737491,0.347669549466984,0.180553163256625,0.445716302502656,0.324646338408755,0.324166703847536,0.303867550487563,0.313309569549771,0.31378127462829,0.412411054517879,0.393237788227955,0.30246377172119,0.3713157924824,,,,,,,,5.09799999999996,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,om8lQ,2019-01-18T18:51:17.487881Z
copula,0.28419101545607,0.351577795546307,0.225382049647777,0.287050286883385,0.511526702349175,0.242167112338453,0.859242725309042,0.537645513332223,0.493713496627495,0.424159762329312,0.45253408051714,0.456802446491316,0.588219478562428,0.48305850969628,0.41788770027993,0.500462735744221,,,,,,,,11.5470000000005,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,om8lQ,2019-01-18T18:51:17.487881Z
empirical_sigma.01,0.330423832997502,0.395686427372996,0.370195661496703,0.365435307289067,0.389162364794175,0.166794717875154,0.39950839703173,0.318488493233686,0.210554835767647,0.205783378427764,0.226879270348212,0.214405828181207,0.323011921875209,0.385512674550916,0.349350567440755,0.352486286645689,0.1,0.1,0.1,0.1,0.1,0.1,,5.79099999999926,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,ODxw4,2019-01-18T19:11:09.038944Z
empirical_AIC_each_k,0.292904832082757,0.359604435183349,0.329480408142836,0.327329891802981,0.411245135839133,0.17654521033109,0.420138368196524,0.335976238122249,0.222353055992742,0.218070168911241,0.241546439829642,0.227323221577875,0.349826013240651,0.404296337661185,0.365441297408398,0.372777660384445,0.0950958218999368,0.0950958218999368,0.0950958218999368,0.0924947885041538,0.0924947885041538,0.0924947885041538,,1746.405,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,ODxw4,2019-01-18T19:11:09.038944Z
empirical_AIC_full,0.204680503693382,0.312442531030442,0.147292440691364,0.221471825138396,0.489305389625411,0.218072757261694,0.455203125000561,0.387527090629222,0.250096067005059,0.234129937232318,0.307177415347918,0.263801139861765,0.389926496273373,0.412362178072994,0.44341664251995,0.41560940960965,0.102868082006819,0.101362534678732,0.0381276287814758,0.102442003812241,0.0917932479802836,0.0838426296868392,,2074.097,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,ODxw4,2019-01-18T19:11:09.038944Z
empirical_independence,0,0,0,0,0.542149238062273,0.288434781174546,0.360696034825816,0.397093351354212,0.3144598719967,0.340524171140498,0.360237706344451,0.338407249827216,0.328517871300384,0.405099336115415,0.404042662376153,0.380099293763967,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.71700000000055,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,ODxw4,2019-01-18T19:11:09.038944Z
Gaussian,0.0750144958039676,0.207457889328931,0.167745422228588,0.150072602453829,0.591210046641775,0.260914993908572,0.509107293392857,0.453744111314401,0.290870823248288,0.269879745330207,0.299809480191043,0.286853349589846,0.365720556204771,0.317892046423701,0.315909826190191,0.333087282736461,,,,,,,,5.0109999999986,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,ODxw4,2019-01-18T19:11:09.038944Z
copula,-0.0218327970694542,0.109917332078878,0.0885254548699822,0.0588699966264688,0.696158371158788,0.294145947773252,0.464535253834408,0.484946524255482,0.321325410568491,0.303094662740363,0.328347499528989,0.317589190945948,0.304895946950112,0.338330265524762,0.341835869855704,0.327847777588082,,,,,,,,11.0570000000007,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,ODxw4,2019-01-18T19:11:09.038944Z
empirical_sigma.01,0.85776355091018,0.858977911189077,0.773773568611323,0.830171676903527,0.243488662328859,2.44903235061393,0.10656499180683,0.933028668249874,0.181659597786122,0.172946512295983,0.210767165768609,0.188457758616905,0.238446402594221,0.215259468511192,0.236055119920162,0.229956165142014,0.1,0.1,0.1,0.1,0.1,0.1,,5.38700000000063,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1237,GmkrL,2019-01-18T19:12:21.857585Z
empirical_AIC_each_k,0.7980639457151,0.791596225557008,0.705463561189516,0.765041244153875,0.38660821485914,1.50579598631884,0.123663712035544,0.67202263773784,0.257905920983349,0.255581988914934,0.274409183942829,0.262632364613704,0.393973646236973,0.412918319408641,0.417900345815383,0.407112615093398,0.0319879262640378,0.0319879262640378,0.0319879262640378,0.061028349205918,0.061028349205918,0.061028349205918,,2910.358,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1237,GmkrL,2019-01-18T19:12:21.857585Z
empirical_AIC_full,0.795654706238152,0.811032461134323,0.740824435199616,0.78250386752403,0.490728825804841,0.767673685925008,0.108101303333913,0.455501271687921,0.260982920424445,0.23174579996324,0.241464708142806,0.244731142843497,0.402344169382533,0.346312421989059,0.315992360216533,0.355694742494086,0.0272847942702384,0.0465389686514857,0.128655443324989,0.0647991510244269,0.0675356747015017,0.0513202773302276,,2599.467,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1237,GmkrL,2019-01-18T19:12:21.857585Z
empirical_independence,0,0,0,0,1.91361046986895,28.809011135377,0.497794147624443,10.4068052509568,1.27716628858898,1.22637888684136,0.931664635625591,1.14506993701864,1.58191413104236,1.3069764566629,0.845104656065456,1.28604494081487,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.06399999999849,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1237,GmkrL,2019-01-18T19:12:21.857585Z
Gaussian,0.847950481373762,0.859521331524132,0.764387053742696,0.823952955546863,0.380299454908883,1.27273454216613,0.0888698739911767,0.580634623688731,0.194192519385615,0.172280073070391,0.219512249723483,0.195328280726496,0.257647956730338,0.281098853601225,0.227790000484757,0.256312818658739,,,,,,,,4.22699999999895,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1237,GmkrL,2019-01-18T19:12:21.857585Z
copula,0.726140698659447,0.734827035094242,0.612201436698041,0.691056390150577,0.769275422643827,4.58237432756595,0.173670198184941,1.84177331613157,0.349763867488687,0.325202525521545,0.361298207174847,0.345421533395026,0.438050574621929,0.412637253656515,0.308987890637585,0.389551987442333,,,,,,,,10.0920000000006,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1237,GmkrL,2019-01-18T19:12:21.857585Z
empirical_sigma.01,0.857314799698257,0.844265957929639,0.789835844923953,0.830472200850616,0.101463144362799,0.042949492970431,0.0882784613209097,0.0775636995513799,0.212028608925905,0.22604483364123,0.22359924076509,0.220557561110742,0.189825412151984,0.217122394633393,0.208222552762792,0.204775130196154,0.1,0.1,0.1,0.1,0.1,0.1,,5.34300000000076,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,kxTmz,2019-01-18T19:20:57.714068Z
empirical_AIC_each_k,0.683673545883129,0.705919300905702,0.577503822162923,0.655698889650585,0.167346817813452,0.103333801716951,0.176631217275057,0.14910394560182,0.470057566524262,0.42685222716966,0.449504933685478,0.448804909126466,0.738660953067659,0.565598631400884,0.622766008022092,0.644441063139194,0.00984590243337607,0.00984590243337607,0.00984590243337607,0.0488563126657781,0.0488563126657781,0.0488563126657781,,2941.178,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,kxTmz,2019-01-18T19:20:57.714068Z
empirical_AIC_full,0.687055261216996,0.769090415416814,0.591990494451883,0.682712057028565,0.174938633551417,0.0728836313598103,0.257387681569286,0.168403315493504,0.465032375428711,0.335160623453731,0.434092177291067,0.411428392057836,0.750954966440302,0.493636033285535,0.59951142048111,0.624086598539761,0.00940906216591342,0.0579017661359075,0.0101157686969561,0.0531697492315251,0.0543378877669045,0.0430399245206021,,3204.25,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,kxTmz,2019-01-18T19:20:57.714068Z
empirical_independence,0,0,0,0,1.49739344732761,0.397721631524955,0.788249253488301,0.894454777446955,1.48598879545684,1.45147991175303,1.06392662766009,1.33379844495665,1.70775027561761,1.43689605405672,0.917536234221198,1.40169105980935,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.99299999999857,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,kxTmz,2019-01-18T19:20:57.714068Z
Gaussian,0.919585188279114,0.93128779017547,0.851055072084069,0.900642683512885,0.0738317199727477,0.0212906412754609,0.100845810836833,0.0653227240283472,0.119495509206008,0.0997343922524636,0.158466474864671,0.125898792107714,0.111799665355867,0.0876835455888029,0.125209284005979,0.111679960524509,,,,,,,,4.37800000000061,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,kxTmz,2019-01-18T19:20:57.714068Z
copula,0.851831829514042,0.85781773662349,0.793415316577144,0.834354960904892,0.0952833823923988,0.0349792326125165,0.174138544946609,0.101467053317175,0.220176241185472,0.206374699098582,0.219790945560306,0.215447295281453,0.262370164045007,0.180074833904751,0.187240765076058,0.212552927575682,,,,,,,,9.75400000000081,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,kxTmz,2019-01-18T19:20:57.714068Z
empirical_sigma.01,0.576033511282176,0.515982914090109,0.512237374443683,0.534751266605323,0.212949951798691,1.19547747512357,0.766943233543612,0.725123553488624,0.116306044321084,0.163788362156076,0.164535851984582,0.148210086153914,0.188362635734997,0.260930172342352,0.206620723351721,0.221217118403488,0.1,0.1,0.1,0.1,0.1,0.1,,6.29699999999866,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,wn6Cw,2019-01-18T20:15:27.914741Z
empirical_AIC_each_k,0.513359097479879,0.468675746523884,0.47062590801912,0.484220250674294,0.125852232664073,1.14771735144142,0.863882498227764,0.712484027444418,0.133499415362113,0.179796812517594,0.17857255287507,0.163956260251592,0.187712023092165,0.254533952458273,0.220208215004781,0.222799175500082,0.0685927350483536,0.0685927350483536,0.0685927350483536,0.0931401870939749,0.0931401870939749,0.0931401870939749,,2053.84,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,wn6Cw,2019-01-18T20:15:27.914741Z
empirical_AIC_full,0.4955244900496,0.335276354945383,0.445966861818885,0.425589235604623,0.205110607614667,1.04647565579848,1.00194153877066,0.751175934061268,0.138391954507149,0.224938334367356,0.186890732586062,0.183407007153522,0.187419058090677,0.272134594900694,0.227633481158334,0.23359448314458,0.0838505529615727,0.0246737456901735,0.0616332563938253,0.0994538082262777,0.0824003006872168,0.0949032892789608,,2098.054,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,wn6Cw,2019-01-18T20:15:27.914741Z
empirical_independence,0,0,0,0,0.613683637507552,2.73555921719022,0.46553624919799,1.27159303463192,0.274328390134846,0.338393761137945,0.337327715088708,0.316683288787166,0.280386643661039,0.305790203723242,0.369409747018223,0.32105255168309,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.96399999999994,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,wn6Cw,2019-01-18T20:15:27.914741Z
Gaussian,0.188904821713179,0.158747797151315,0.212350331850719,0.186667650238404,1.21220389771498,2.87677225311265,0.51120709462911,1.53339441515225,0.222506434505559,0.284674496987548,0.265696062847176,0.257625664780095,0.257884592395065,0.34370181997573,0.329757185540799,0.312756428246462,,,,,,,,4.51300000000265,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,wn6Cw,2019-01-18T20:15:27.914741Z
copula,0.161427166880399,0.0780469795829372,0.126145529252836,0.121873225238724,1.06459842409677,3.50010360593857,0.428335734710181,1.66434592158184,0.230044335320517,0.311983150171419,0.294775331937193,0.278934272476376,0.247422830047617,0.299390931104746,0.326395919371029,0.294058672306876,,,,,,,,10.3400000000001,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,wn6Cw,2019-01-18T20:15:27.914741Z
empirical_sigma.01,0.713244865617312,0.653677301867114,0.644562378249231,0.670494848577885,0.452187621489749,0.35803278154978,0.252938331216335,0.354386244751955,0.208108238145542,0.24614862312342,0.258731488786337,0.237662783351766,0.262471874498488,0.433004978824233,0.505769088188742,0.412373287096291,0.1,0.1,0.1,0.1,0.1,0.1,,5.96500000000015,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,mBUrT,2019-01-18T20:07:07.089025Z
empirical_AIC_each_k,0.572241162514585,0.490205942898004,0.467518555072696,0.509988553495095,0.633261041261736,0.608783451237296,0.288323233639609,0.510122575379547,0.310439560958212,0.362335780786766,0.387605893598243,0.353460411781074,0.336171813682081,0.521634136709006,0.640194422669467,0.514052823770648,0.0281732411678317,0.0281732411678317,0.0281732411678317,0.0771874948657489,0.0771874948657489,0.0771874948657489,,3447.672,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,mBUrT,2019-01-18T20:07:07.089025Z
empirical_AIC_full,0.520177199174812,0.558258639873348,0.494592727319186,0.524342855455782,0.606817075404277,0.403604335238628,0.312060312163774,0.44082724093556,0.348224201518665,0.313967372505629,0.367897960435489,0.343363178153261,0.43708853414017,0.423103412627855,0.581873093160519,0.484903358184426,0.019208,0.133073167698294,0.0384445669778688,0.0751752475724765,0.0925911261046796,0.0586481212977632,,2716.105,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,mBUrT,2019-01-18T20:07:07.089025Z
empirical_independence,0,0,0,0,1.63254297043416,0.96269838287735,0.674999845903527,1.09008039973834,0.725735002421305,0.710749322670649,0.727923756387717,0.721469360493224,0.749657265244032,0.786932939032903,0.781017699532165,0.770158413505387,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.09300000000076,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,mBUrT,2019-01-18T20:07:07.089025Z
Gaussian,0.597888966747696,0.607128966003143,0.563993929501172,0.589670620750671,0.884931774225128,0.384416679478946,0.307825385156682,0.525724612953585,0.291826051690994,0.279232821310183,0.317379176645354,0.296146016548844,0.422773116247107,0.319854948903634,0.393949551411068,0.380386049774929,,,,,,,,4.60199999999895,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,mBUrT,2019-01-18T20:07:07.089025Z
copula,0.402666916973505,0.414011917271482,0.363337143083318,0.393338659109435,1.21972499602996,0.600676372599746,0.400270451885911,0.740223940171873,0.433505526456559,0.416490632892366,0.463442018359327,0.437812725902751,0.425877411483541,0.443765674769493,0.50178514111948,0.45716775208264,,,,,,,,10.1640000000007,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,mBUrT,2019-01-18T20:07:07.089025Z
empirical_sigma.01,0.817809184759002,0.81076276671895,0.817426112119128,0.815332687865693,0.110256080804985,0.110778787688679,0.192540095809107,0.137858321434257,0.247317730528984,0.250796450043715,0.24998662544835,0.24936693534035,0.528871347195486,0.316642559426849,0.422439645481236,0.429997692497329,0.1,0.1,0.1,0.1,0.1,0.1,,4.9310000000005,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,1fP0B,2019-01-18T20:44:45.562879Z
empirical_AIC_each_k,0.639863899017907,0.616603942749044,0.621627321513131,0.62603172109336,0.256473305913772,0.196472377960117,0.357256788479897,0.270067490784596,0.488872301595616,0.50811549319415,0.518081255510666,0.505023016766811,0.898649828135592,0.884790312794392,0.747885004681519,0.843765398798363,0.0136421517631259,0.0136421517631259,0.0136421517631259,0.0585408183243816,0.0585408183243816,0.0585408183243816,,3309.255,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,1fP0B,2019-01-18T20:44:45.562879Z
empirical_AIC_full,0.645454542593749,0.707812066295744,0.671393138692136,0.67488658252721,0.348917889428386,0.165074262291978,0.3530607145919,0.289017622104088,0.481283196296621,0.387237200883206,0.449940138269538,0.439486845149789,0.699462061140272,0.461924831397166,0.646533530365345,0.610391422486155,0.0105980235787814,0.0938506148596324,0.0262565383133824,0.0573725431308929,0.0693119510837781,0.0515803295433992,,3149.165,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,1fP0B,2019-01-18T20:44:45.562879Z
empirical_independence,0,0,0,0,0.924673953069665,0.576635194790801,1.3172229588596,0.93951070224002,1.35746541449874,1.32530182192656,1.36923537286703,1.35066753643078,1.34546514020407,1.27756450530922,1.30231009777149,1.3044955589928,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.21999999999753,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,1fP0B,2019-01-18T20:44:45.562879Z
Gaussian,0.904401811868872,0.904993350203924,0.90376942099517,0.904388194355989,0.0871712154502959,0.0485020885219383,0.0803511153250027,0.0720081397657456,0.12977123407675,0.125912486069878,0.131762312724889,0.129148677623839,0.163479669141163,0.116589140347064,0.148841370229203,0.14384280616594,,,,,,,,4.33399999999892,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,1fP0B,2019-01-18T20:44:45.562879Z
